date,lag,ari,nmi,n_assets,flagged_cot,flagged_ret
2007-10-26,12,-0.03225806451612903,0.29513539794968274,9,False,False
2007-11-02,0,-0.03225806451612903,0.29513539794968274,9,False,True
2007-11-02,4,-0.21428571428571427,0.10769068931563397,9,False,True
2007-11-02,8,-0.13333333333333333,0.1690425887408266,9,False,True
2007-11-02,12,-0.037037037037037035,0.2804132238095367,9,False,True
2007-11-09,0,-0.1076923076923077,0.2192140336970248,9,False,False
2007-11-09,4,0.03076923076923077,0.3644105252727688,9,False,False
2007-11-09,8,-0.07746478873239436,0.26291520114154054,9,False,False
2007-11-09,12,-0.1076923076923077,0.21921403369702486,9,False,False
2007-11-16,0,-0.07746478873239436,0.26291520114154054,9,False,False
2007-11-16,4,-0.17391304347826086,0.1621927877888253,9,False,False
2007-11-16,8,0.03076923076923077,0.3644105252727686,9,False,False
2007-11-16,12,-0.20422535211267606,0.10870864609760593,9,False,False
2007-11-23,0,0.04929577464788732,0.32111950171871523,9,True,True
2007-11-23,4,0.176056338028169,0.47532605676264983,9,False,True
2007-11-23,8,-0.07746478873239436,0.26291520114154054,9,False,True
2007-11-23,12,0.27759197324414714,0.47680771347304307,9,False,True
2007-11-30,0,-0.24615384615384617,0.07401754212128105,9,False,True
2007-11-30,4,-0.07746478873239436,0.26291520114154054,9,False,True
2007-11-30,8,-0.1076923076923077,0.21921403369702497,9,False,True
2007-11-30,12,-0.17391304347826086,0.1349189120158711,9,False,True
2007-12-07,0,-0.08361204013377926,0.2100451453733398,9,False,True
2007-12-07,4,-0.07746478873239436,0.26291520114154054,9,False,True
2007-12-07,8,-0.20422535211267606,0.10870864609760592,9,False,True
2007-12-07,12,-0.2040133779264214,0.1479900613546034,9,False,True
2007-12-14,0,0.03076923076923077,0.3644105252727686,9,True,False
2007-12-14,4,-0.07746478873239436,0.16691294667478057,9,False,False
2007-12-14,8,-0.043478260869565216,0.21875111930222518,9,False,False
2007-12-14,12,-0.1076923076923077,0.21921403369702486,9,False,False
2007-12-21,0,-0.24615384615384617,0.07401754212128105,9,False,False
2007-12-21,4,-0.1076923076923077,0.2192140336970248,9,True,False
2007-12-21,8,-0.1076923076923077,0.21921403369702486,9,False,False
2007-12-21,12,-0.24615384615384617,0.07401754212128105,9,False,False
2007-12-28,0,-0.1076923076923077,0.2192140336970248,9,False,False
2007-12-28,4,-0.1076923076923077,0.2192140336970248,9,False,False
2007-12-28,8,-0.20422535211267606,0.10870864609760592,9,False,False
2007-12-28,12,-0.24615384615384617,0.07401754212128105,9,False,False
2008-01-04,0,-0.16326530612244897,0.20372408768439196,9,False,True
2008-01-04,4,-0.08361204013377926,0.2100451453733398,9,False,True
2008-01-04,8,-0.07746478873239436,0.26291520114154054,9,False,True
2008-01-04,12,-0.20422535211267606,0.10870864609760592,9,False,True
2008-01-11,0,-0.1076923076923077,0.2192140336970249,9,False,False
2008-01-11,4,0.03076923076923077,0.36441052527276874,9,True,False
2008-01-11,8,-0.07746478873239436,0.26291520114154054,9,False,False
2008-01-11,12,-0.17391304347826086,0.16219278778882526,9,False,False
2008-01-18,0,0.03076923076923077,0.3644105252727686,9,False,False
2008-01-18,4,0.16923076923076924,0.41921403369702487,9,False,False
2008-01-18,8,0.16923076923076924,0.4192140336970249,9,True,False
2008-01-18,12,0.3076923076923077,0.5644105252727687,9,False,False
2008-01-25,0,0.34782608695652173,0.553853275443309,9,True,False
2008-01-25,4,0.03076923076923077,0.3644105252727686,9,False,False
2008-01-25,8,-0.24615384615384617,0.07401754212128105,9,False,False
2008-01-25,12,-0.07746478873239436,0.26291520114154054,9,False,False
2008-02-01,0,0.3028169014084507,0.5335303573398245,9,False,False
2008-02-01,4,-0.043478260869565216,0.3120385101019028,9,False,False
2008-02-01,8,-0.20422535211267606,0.10870864609760592,9,False,False
2008-02-01,12,-0.1076923076923077,0.2192140336970248,9,False,False
2008-02-08,0,-0.1076923076923077,0.2192140336970249,9,False,False
2008-02-08,4,-0.1076923076923077,0.2192140336970249,9,False,False
2008-02-08,8,0.03076923076923077,0.36441052527276874,9,True,False
2008-02-08,12,-0.07746478873239436,0.26291520114154054,9,False,False
2008-02-15,0,0.21428571428571427,0.44685189628935357,9,False,False
2008-02-15,4,0.03076923076923077,0.3644105252727686,9,False,False
2008-02-15,8,0.16923076923076924,0.41921403369702487,9,False,False
2008-02-15,12,0.16923076923076924,0.4192140336970249,9,True,False
2008-02-22,0,0.0,0.27762581114398704,9,False,False
2008-02-22,4,-0.038461538461538464,0.32056202322613847,9,True,False
2008-02-22,8,-0.05194805194805195,0.24357114855224968,9,False,False
2008-02-22,12,-0.05194805194805195,0.24357114855224973,9,False,False
2008-02-29,0,-0.05194805194805195,0.24357114855224973,9,False,True
2008-02-29,4,0.025477707006369428,0.35927662989952897,9,False,True
2008-02-29,8,-0.15384615384615385,0.2848804148264798,9,False,True
2008-02-29,12,-0.08917197452229299,0.29415618456655157,9,False,True
2008-03-07,0,-0.07746478873239436,0.26291520114154054,9,False,True
2008-03-07,4,0.03076923076923077,0.3644105252727688,9,False,True
2008-03-07,8,0.16923076923076924,0.4192140336970248,9,False,True
2008-03-07,12,0.03076923076923077,0.36441052527276874,9,True,True
2008-03-14,0,-0.04081632653061224,0.26391169809273984,9,True,False
2008-03-14,4,-0.13333333333333333,0.19533461868002244,9,False,False
2008-03-14,8,-0.17391304347826086,0.16219278778882526,9,False,False
2008-03-14,12,-0.17391304347826086,0.1621927877888253,9,False,False
2008-03-21,0,-0.07746478873239436,0.16691294667478057,9,False,True
2008-03-21,4,0.35714285714285715,0.589509827447305,9,False,True
2008-03-21,8,0.21739130434782608,0.49645559315504395,9,True,True
2008-03-21,12,-0.1076923076923077,0.2192140336970248,9,False,True
2008-03-28,0,-0.043478260869565216,0.31203851010190276,9,False,True
2008-03-28,4,-0.17391304347826086,0.16219278778882526,9,False,True
2008-03-28,8,-0.16326530612244897,0.20372408768439196,9,False,True
2008-03-28,12,-0.125,0.15982832708571437,9,False,True
2008-04-04,0,-0.125,0.15982832708571437,9,False,True
2008-04-04,4,-0.16326530612244897,0.1044505592187931,9,False,True
2008-04-04,8,-0.043478260869565216,0.31203851010190276,9,False,True
2008-04-04,12,-0.043478260869565216,0.21875111930222516,9,False,True
2008-04-11,0,-0.043478260869565216,0.31203851010190276,9,False,True
2008-04-11,4,0.32653061224489793,0.5226463654322855,9,True,True
2008-04-11,8,0.0,0.2508730136918945,9,False,True
2008-04-11,12,-0.17391304347826086,0.1621927877888253,9,False,True
2008-04-18,0,0.26666666666666666,0.5451600159416436,9,False,True
2008-04-18,4,-0.16326530612244897,0.1044505592187931,9,False,True
2008-04-18,8,0.0,0.34247811980489706,9,False,True
2008-04-18,12,0.0,0.38663072750108146,9,True,True
2008-04-25,0,-0.25,0.07227664689126576,9,False,True
2008-04-25,4,-0.043478260869565216,0.31203851010190276,9,False,True
2008-04-25,8,-0.17391304347826086,0.16219278778882526,9,False,True
2008-04-25,12,-0.16326530612244897,0.20372408768439196,9,False,True
2008-05-02,0,-0.24615384615384617,0.07401754212128105,9,False,True
2008-05-02,4,-0.043478260869565216,0.21875111930222518,9,False,True
2008-05-02,8,-0.07746478873239436,0.16691294667478057,9,False,True
2008-05-02,12,-0.1076923076923077,0.2192140336970248,9,False,True
2008-05-09,0,0.08695652173913043,0.4618842324149803,9,False,True
2008-05-09,4,0.16923076923076924,0.5096070168485126,9,False,True
2008-05-09,8,0.04929577464788732,0.32111950171871523,9,True,True
2008-05-09,12,-0.07142857142857142,0.2503486204735853,9,False,True
2008-05-16,0,0.16923076923076924,0.41921403369702487,9,False,True
2008-05-16,4,-0.07142857142857142,0.2503486204735853,9,False,True
2008-05-16,8,-0.07746478873239436,0.16691294667478057,9,False,True
2008-05-16,12,0.21428571428571427,0.44685189628935357,9,False,True
2008-05-23,0,-0.07746478873239436,0.26291520114154054,9,False,True
2008-05-23,4,-0.17391304347826086,0.1349189120158711,9,False,True
2008-05-23,8,0.3076923076923077,0.5644105252727687,9,False,True
2008-05-23,12,-0.24615384615384617,0.07401754212128105,9,False,True
2008-05-30,0,-0.05194805194805195,0.24357114855224984,9,False,True
2008-05-30,4,-0.24615384615384617,0.07401754212128105,9,False,True
2008-05-30,8,-0.043478260869565216,0.21875111930222518,9,False,True
2008-05-30,12,-0.07746478873239436,0.16691294667478057,9,False,True
2008-06-06,0,0.18181818181818182,0.344007796498347,9,False,True
2008-06-06,4,0.08695652173913043,0.3685968416153027,9,False,True
2008-06-06,8,-0.1076923076923077,0.2192140336970249,9,False,True
2008-06-06,12,-0.07746478873239436,0.26291520114154054,9,True,True
2008-06-13,0,0.15719063545150502,0.43650905545129587,9,False,False
2008-06-13,4,-0.20422535211267606,0.10870864609760592,9,False,False
2008-06-13,8,0.22580645161290322,0.5036063655602611,9,False,False
2008-06-13,12,-0.08361204013377926,0.2100451453733398,9,False,False
2008-06-20,0,-0.07746478873239436,0.1669129466747806,9,False,False
2008-06-20,4,0.03678929765886288,0.37445397143255954,9,False,False
2008-06-20,8,-0.16326530612244897,0.17532893310021688,9,False,False
2008-06-20,12,-0.20422535211267606,0.10870864609760592,9,False,False
2008-06-27,0,0.04929577464788732,0.3211195017187152,9,False,False
2008-06-27,4,-0.20382165605095542,0.12162598597048135,9,False,False
2008-06-27,8,-0.20422535211267606,0.10870864609760592,9,False,False
2008-06-27,12,-0.04081632653061224,0.26391169809273984,9,False,False
2008-07-04,0,0.32653061224489793,0.49929266762816293,9,False,False
2008-07-04,4,-0.20382165605095542,0.12162598597048135,9,False,False
2008-07-04,8,-0.16326530612244897,0.20372408768439196,9,False,False
2008-07-04,12,-0.07746478873239436,0.26291520114154054,9,False,False
2008-07-11,0,0.0,0.34247811980489706,9,False,False
2008-07-11,4,0.0967741935483871,0.35226010009797853,9,False,False
2008-07-11,8,0.21428571428571427,0.44685189628935357,9,False,False
2008-07-11,12,-0.037037037037037035,0.2804132238095367,9,False,False
2008-07-18,0,-0.043478260869565216,0.31203851010190276,9,False,False
2008-07-18,4,-0.1076923076923077,0.21921403369702486,9,False,False
2008-07-18,8,0.04929577464788732,0.32111950171871523,9,False,False
2008-07-18,12,-0.043478260869565216,0.2869884114413251,9,False,False
2008-07-25,0,0.04929577464788732,0.32111950171871523,9,False,True
2008-07-25,4,0.04929577464788732,0.3211195017187152,9,False,True
2008-07-25,8,-0.20382165605095542,0.12162598597048135,9,False,True
2008-07-25,12,-0.20422535211267606,0.10870864609760592,9,False,True
2008-08-01,0,-0.07746478873239436,0.26291520114154054,9,False,True
2008-08-01,4,0.32653061224489793,0.49929266762816293,9,False,True
2008-08-01,8,-0.20382165605095542,0.12162598597048135,9,False,True
2008-08-01,12,-0.16326530612244897,0.20372408768439196,9,False,True
2008-08-08,0,0.0,0.2508730136918945,9,False,True
2008-08-08,4,0.0,0.34247811980489706,9,False,True
2008-08-08,8,0.0967741935483871,0.35226010009797853,9,False,True
2008-08-08,12,0.21428571428571427,0.44685189628935357,9,False,True
2008-08-15,0,0.0,0.27762581114398704,9,False,True
2008-08-15,4,0.0,0.34247811980489706,9,False,True
2008-08-15,8,-0.07142857142857142,0.2503486204735853,9,False,True
2008-08-15,12,-0.03225806451612903,0.29513539794968274,9,False,True
2008-08-22,0,0.21428571428571427,0.44685189628935357,9,False,True
2008-08-22,4,0.21428571428571427,0.44685189628935357,9,False,True
2008-08-22,8,-0.07142857142857142,0.2503486204735853,9,False,True
2008-08-22,12,0.0,0.27762581114398704,9,False,True
2008-08-29,0,0.0,0.2508730136918945,9,False,True
2008-08-29,4,0.35714285714285715,0.5895098274473048,9,False,True
2008-08-29,8,0.0,0.31832981211857864,9,False,True
2008-08-29,12,0.0,0.27762581114398704,9,False,True
2008-09-05,0,0.0,0.2508730136918945,9,False,True
2008-09-05,4,0.0,0.2508730136918945,9,False,True
2008-09-05,8,0.0,0.34247811980489706,9,False,True
2008-09-05,12,0.0967741935483871,0.35226010009797853,9,False,True
2008-09-12,0,-0.125,0.25620161655125184,9,False,True
2008-09-12,4,-0.038461538461538464,0.3479473855498047,9,False,True
2008-09-12,8,-0.125,0.2562016165512519,9,False,True
2008-09-12,12,-0.17391304347826086,0.16219278778882532,9,False,True
2008-09-19,0,-0.05194805194805195,0.24357114855224973,9,False,True
2008-09-19,4,0.16923076923076924,0.5096070168485126,9,False,True
2008-09-19,8,0.16923076923076924,0.5096070168485126,9,False,True
2008-09-19,12,0.16923076923076924,0.4192140336970248,9,False,True
2008-09-26,0,-0.24615384615384617,0.07401754212128105,9,False,True
2008-09-26,4,-0.17391304347826086,0.16219278778882526,9,False,True
2008-09-26,8,0.03076923076923077,0.3644105252727686,9,False,True
2008-09-26,12,0.21739130434782608,0.49645559315504395,9,False,True
2008-10-03,0,0.16923076923076924,0.41921403369702487,9,True,True
2008-10-03,4,-0.17391304347826086,0.16219278778882526,9,False,True
2008-10-03,8,-0.17391304347826086,0.16219278778882526,9,False,True
2008-10-03,12,0.08695652173913043,0.36859684161530265,9,False,True
2008-10-10,0,-0.05194805194805195,0.24357114855224973,9,True,False
2008-10-10,4,0.19230769230769232,0.45197013493067606,9,False,False
2008-10-10,8,-0.0125,0.31850438553032023,9,False,False
2008-10-10,12,-0.038461538461538464,0.3479473855498047,9,False,False
2008-10-17,0,-0.05194805194805195,0.24357114855224987,9,True,False
2008-10-17,4,-0.125,0.1370087710606404,9,False,False
2008-10-17,8,-0.05194805194805195,0.3440077964983472,9,False,False
2008-10-17,12,0.06493506493506493,0.40490058363640974,9,False,False
2008-10-24,0,0.06493506493506493,0.40490058363640974,9,True,False
2008-10-24,4,-0.05194805194805195,0.24357114855224984,9,False,False
2008-10-24,8,-0.038461538461538464,0.3479473855498047,9,False,False
2008-10-24,12,0.06493506493506493,0.4049005836364096,9,False,False
2008-10-31,0,-0.15384615384615385,0.150702529032673,9,True,False
2008-10-31,4,-0.05194805194805195,0.24357114855224968,9,True,False
2008-10-31,8,-0.038461538461538464,0.3479473855498047,9,False,False
2008-10-31,12,-0.038461538461538464,0.3479473855498047,9,False,False
2008-11-07,0,-0.05194805194805195,0.24357114855224987,9,True,False
2008-11-07,4,-0.05194805194805195,0.24357114855224973,9,True,False
2008-11-07,8,0.07692307692307693,0.2848804148264797,9,False,False
2008-11-07,12,-0.0125,0.31850438553032023,9,False,False
2008-11-14,0,-0.05194805194805195,0.24357114855224973,9,True,False
2008-11-14,4,-0.05194805194805195,0.24357114855224973,9,True,False
2008-11-14,8,0.325,0.4645757290219083,9,False,False
2008-11-14,12,-0.05194805194805195,0.3440077964983472,9,False,False
2008-11-21,0,-0.05194805194805195,0.24357114855224984,9,True,False
2008-11-21,4,0.06493506493506493,0.40490058363640974,9,True,False
2008-11-21,8,-0.05194805194805195,0.24357114855224984,9,False,False
2008-11-21,12,-0.038461538461538464,0.3479473855498047,9,False,False
2008-11-28,0,-0.125,0.1370087710606404,9,True,False
2008-11-28,4,-0.15384615384615385,0.150702529032673,9,True,False
2008-11-28,8,-0.05194805194805195,0.24357114855224968,9,True,False
2008-11-28,12,-0.038461538461538464,0.3479473855498047,9,False,False
2008-12-05,0,-0.05194805194805195,0.24357114855224968,9,True,False
2008-12-05,4,-0.05194805194805195,0.24357114855224987,9,True,False
2008-12-05,8,-0.05194805194805195,0.24357114855224973,9,True,False
2008-12-05,12,0.07692307692307693,0.2848804148264797,9,False,False
2008-12-12,0,0.0,0.27762581114398704,9,True,True
2008-12-12,4,-0.05194805194805195,0.24357114855224973,9,True,True
2008-12-12,8,-0.05194805194805195,0.24357114855224973,9,True,True
2008-12-12,12,0.325,0.4645757290219083,9,False,True
2008-12-19,0,-0.08917197452229299,0.29415618456655157,9,False,True
2008-12-19,4,-0.05194805194805195,0.24357114855224984,9,True,True
2008-12-19,8,0.06493506493506493,0.40490058363640974,9,True,True
2008-12-19,12,-0.05194805194805195,0.24357114855224984,9,False,True
2008-12-26,0,-0.15384615384615385,0.150702529032673,9,False,True
2008-12-26,4,0.325,0.46457572902190825,9,True,True
2008-12-26,8,-0.15384615384615385,0.150702529032673,9,True,True
2008-12-26,12,0.18181818181818182,0.344007796498347,9,True,True
2009-01-02,0,-0.17391304347826086,0.1349189120158711,9,True,True
2009-01-02,4,0.03076923076923077,0.36441052527276857,9,True,True
2009-01-02,8,-0.24615384615384617,0.07401754212128105,9,True,True
2009-01-02,12,-0.1076923076923077,0.2192140336970248,9,True,True
2009-01-09,0,0.025477707006369428,0.22903573923357426,9,False,True
2009-01-09,4,0.0,0.27762581114398704,9,True,True
2009-01-09,8,-0.05194805194805195,0.24357114855224987,9,True,True
2009-01-09,12,-0.05194805194805195,0.24357114855224987,9,True,True
2009-01-16,0,-0.05194805194805195,0.24357114855224973,9,False,True
2009-01-16,4,-0.08917197452229299,0.29415618456655174,9,False,True
2009-01-16,8,-0.16883116883116883,0.18267836141418733,9,True,True
2009-01-16,12,0.06493506493506493,0.40490058363640974,9,True,True
2009-01-23,0,-0.05194805194805195,0.24357114855224973,9,False,True
2009-01-23,4,-0.17391304347826086,0.1349189120158711,9,False,True
2009-01-23,8,-0.05194805194805195,0.24357114855224987,9,True,True
2009-01-23,12,0.08695652173913043,0.34438609372959006,9,True,True
2009-01-30,0,-0.07746478873239436,0.26291520114154054,9,True,True
2009-01-30,4,-0.17391304347826086,0.1349189120158711,9,True,True
2009-01-30,8,-0.1076923076923077,0.2192140336970248,9,True,True
2009-01-30,12,-0.1076923076923077,0.2192140336970249,9,True,True
2009-02-06,0,0.0,0.288779178872783,9,False,True
2009-02-06,4,-0.04081632653061224,0.2364679766875545,9,False,True
2009-02-06,8,-0.13333333333333333,0.1690425887408266,9,True,True
2009-02-06,12,0.21739130434782608,0.49645559315504395,9,True,True
2009-02-13,0,0.08695652173913043,0.34438609372959006,9,True,True
2009-02-13,4,-0.043478260869565216,0.28698841144132503,9,False,True
2009-02-13,8,-0.04081632653061224,0.2364679766875545,9,False,True
2009-02-13,12,0.21739130434782608,0.49645559315504395,9,True,True
2009-02-20,0,0.22580645161290322,0.5036063655602611,9,False,True
2009-02-20,4,0.14012738853503184,0.40156593782964445,9,False,True
2009-02-20,8,-0.04081632653061224,0.2364679766875545,9,False,True
2009-02-20,12,0.14012738853503184,0.40156593782964445,9,True,True
2009-02-27,0,-0.05194805194805195,0.24357114855224987,9,False,False
2009-02-27,4,-0.20422535211267606,0.10870864609760592,9,True,False
2009-02-27,8,-0.17391304347826086,0.1349189120158711,9,True,False
2009-02-27,12,0.03076923076923077,0.36441052527276857,9,True,False
2009-03-06,0,-0.24615384615384617,0.07401754212128105,9,False,False
2009-03-06,4,-0.043478260869565216,0.21875111930222518,9,False,False
2009-03-06,8,-0.20422535211267606,0.10870864609760592,9,False,False
2009-03-06,12,-0.07142857142857142,0.2503486204735853,9,True,False
2009-03-13,0,0.04929577464788732,0.32111950171871523,9,False,False
2009-03-13,4,-0.1076923076923077,0.21921403369702486,9,True,False
2009-03-13,8,0.03076923076923077,0.36441052527276874,9,False,False
2009-03-13,12,0.176056338028169,0.47532605676264983,9,False,False
2009-03-20,0,0.16923076923076924,0.41921403369702487,9,False,False
2009-03-20,4,-0.21428571428571427,0.10769068931563396,9,False,False
2009-03-20,8,-0.05194805194805195,0.24357114855224973,9,False,False
2009-03-20,12,-0.17391304347826086,0.1349189120158711,9,False,False
2009-03-27,0,-0.21428571428571427,0.10769068931563396,9,False,False
2009-03-27,4,-0.05194805194805195,0.24357114855224973,9,False,False
2009-03-27,8,-0.07746478873239436,0.26291520114154054,9,True,False
2009-03-27,12,-0.17391304347826086,0.1349189120158711,9,True,False
2009-04-03,0,-0.1076923076923077,0.21921403369702486,9,False,False
2009-04-03,4,-0.24615384615384617,0.07401754212128105,9,False,False
2009-04-03,8,-0.043478260869565216,0.21875111930222518,9,False,False
2009-04-03,12,-0.20422535211267606,0.10870864609760592,9,False,False
2009-04-10,0,0.6086956521739131,0.7615756770411352,9,False,False
2009-04-10,4,0.20408163265306123,0.3631852265583387,9,False,False
2009-04-10,8,-0.17391304347826086,0.1621927877888253,9,True,False
2009-04-10,12,-0.17391304347826086,0.16219278778882526,9,False,False
2009-04-17,0,-0.125,0.25620161655125184,9,False,False
2009-04-17,4,0.4782608695652174,0.6117299547280577,9,False,False
2009-04-17,8,0.0,0.2508730136918945,9,False,False
2009-04-17,12,0.07692307692307693,0.2848804148264797,9,False,False
2009-04-24,0,-0.1076923076923077,0.2192140336970248,9,False,False
2009-04-24,4,-0.21428571428571427,0.10769068931563396,9,False,False
2009-04-24,8,-0.05194805194805195,0.24357114855224973,9,False,False
2009-04-24,12,-0.20422535211267606,0.10870864609760592,9,True,False
2009-05-01,0,0.16923076923076924,0.41921403369702487,9,False,False
2009-05-01,4,-0.1076923076923077,0.21921403369702486,9,False,False
2009-05-01,8,0.3076923076923077,0.5644105252727687,9,False,False
2009-05-01,12,-0.17391304347826086,0.1621927877888253,9,False,False
2009-05-08,0,-0.15384615384615385,0.1808576654456084,9,False,False
2009-05-08,4,0.2987012987012987,0.6271228058586318,9,False,False
2009-05-08,8,0.14012738853503184,0.40156593782964445,9,False,False
2009-05-08,12,-0.16883116883116883,0.18267836141418733,9,True,False
2009-05-15,0,-0.07142857142857142,0.2503486204735853,9,False,False
2009-05-15,4,-0.043478260869565216,0.21875111930222518,9,False,False
2009-05-15,8,0.16923076923076924,0.41921403369702487,9,False,False
